price,bedrooms,bathrooms,floors,waterfront,view,review_score,built,zipcode,latitude,longitude,living_room_size,lot_size
465000.0,3.0,2.0,1.0,0.0,0.0,9.0,1984.0,98074.0,47.6256,-122.059,1570.0,8075.0
4500000.0,5.0,5.5,2.0,1.0,4.0,8.0,2004.0,98155.0,47.7493,-122.28,3030.0,23408.0
455000.0,2.0,1.0,1.0,0.0,0.0,7.0,1950.0,98155.0,47.7518,-122.279,1600.0,5965.0
705000.0,6.0,2.0,1.5,0.0,0.0,6.0,1911.0,98115.0,47.6754,-122.307,2030.0,4240.0
420000.0,3.0,2.5,1.0,0.0,0.0,7.0,1967.0,98177.0,47.7575,-122.364,2150.0,8400.0
169575.0,3.0,1.0,1.0,0.0,0.0,8.0,1968.0,98003.0,47.3327,-122.306,1360.0,7848.0
250000.0,3.0,1.0,1.0,0.0,0.0,8.0,1968.0,98003.0,47.3327,-122.306,1360.0,7848.0
530000.0,3.0,2.25,1.0,0.0,0.0,7.0,1973.0,98034.0,47.713,-122.225,1910.0,7405.0
590000.0,5.0,3.25,1.0,0.0,0.0,10.0,1970.0,98027.0,47.4952,-122.068,2650.0,53437.0
257500.0,3.0,1.75,1.0,0.0,0.0,8.0,1979.0,98042.0,47.3146,-122.043,1770.0,13660.0
415000.0,3.0,1.0,1.0,0.0,0.0,7.0,1957.0,98125.0,47.7122,-122.29,2410.0,7620.0
536000.0,3.0,1.75,1.5,0.0,0.0,8.0,1945.0,98107.0,47.672,-122.397,1560.0,3764.0
246500.0,3.0,1.5,1.0,0.0,0.0,7.0,1964.0,98031.0,47.4075,-122.196,1380.0,9945.0
395000.0,3.0,1.75,1.0,0.0,0.0,4.0,1975.0,98034.0,47.7225,-122.202,1930.0,8560.0
739000.0,3.0,2.25,1.0,0.0,0.0,7.0,1974.0,98052.0,47.6383,-122.098,2500.0,10014.0
1272000.0,4.0,2.75,2.0,0.0,0.0,8.0,1984.0,98005.0,47.6402,-122.171,4050.0,16921.0
190000.0,3.0,1.0,1.0,0.0,0.0,6.0,1968.0,98003.0,47.2741,-122.301,1470.0,10425.0
305000.0,3.0,1.5,1.0,0.0,0.0,7.0,1962.0,98168.0,47.4717,-122.323,1540.0,9750.0
925000.0,4.0,4.25,2.0,0.0,0.0,8.0,1983.0,98028.0,47.7517,-122.225,2200.0,12255.0
895000.0,4.0,3.0,2.0,0.0,0.0,8.0,1977.0,98040.0,47.5468,-122.231,3140.0,12935.0
656000.0,3.0,1.75,1.5,0.0,0.0,8.0,1943.0,98115.0,47.6732,-122.272,2120.0,7216.0
560000.0,4.0,1.0,1.5,0.0,0.0,6.0,1945.0,98117.0,47.6829,-122.378,1400.0,3876.0
610000.0,5.0,2.25,2.0,0.0,0.0,7.0,1977.0,98074.0,47.6322,-122.053,2530.0,12000.0
645000.0,4.0,2.5,2.0,0.0,0.0,8.0,1987.0,98075.0,47.5852,-121.992,2980.0,35280.0
259000.0,3.0,2.5,2.0,0.0,0.0,10.0,2007.0,98001.0,47.2872,-122.283,2434.0,4400.0
980000.0,4.0,2.5,2.0,0.0,0.0,7.0,1990.0,98033.0,47.6533,-122.183,3310.0,11651.0
872000.0,4.0,4.0,1.0,0.0,0.0,10.0,1967.0,98177.0,47.7159,-122.367,2260.0,9878.0
1000000.0,6.0,2.75,1.0,0.0,2.0,8.0,1977.0,98040.0,47.5726,-122.213,2990.0,9675.0
900000.0,3.0,2.75,1.5,0.0,0.0,8.0,1941.0,98033.0,47.674,-122.196,1520.0,9660.0
350000.0,5.0,2.75,1.0,0.0,0.0,7.0,1975.0,98042.0,47.3774,-122.16,2900.0,14800.0
840000.0,4.0,1.75,1.0,0.0,3.0,10.0,1947.0,98117.0,47.6765,-122.404,2530.0,6517.0
500000.0,4.0,2.5,1.0,0.0,0.0,8.0,1963.0,98006.0,47.5512,-122.17,2540.0,8925.0
202500.0,3.0,1.5,1.0,0.0,0.0,7.0,1954.0,98148.0,47.4303,-122.334,1420.0,9250.0
523000.0,4.0,2.5,2.0,0.0,0.0,7.0,1988.0,98027.0,47.4969,-122.06,2850.0,74052.0
225000.0,3.0,2.5,2.0,0.0,0.0,6.0,1989.0,98001.0,47.2671,-122.236,1300.0,10125.0
418200.0,3.0,2.25,1.0,0.0,1.0,8.0,1980.0,98198.0,47.3995,-122.318,2080.0,9542.0
356500.0,4.0,1.75,1.0,0.0,0.0,7.0,1959.0,98028.0,47.7432,-122.248,2080.0,9100.0
456150.0,3.0,2.25,1.0,0.0,0.0,7.0,1962.0,98155.0,47.7509,-122.3,1820.0,12977.0
471000.0,4.0,2.5,2.0,0.0,0.0,9.0,1998.0,98045.0,47.485,-121.799,2050.0,10193.0
1380000.0,6.0,4.5,2.0,0.0,2.0,7.0,2000.0,98006.0,47.5533,-122.11,4350.0,11917.0
161500.0,3.0,1.0,1.0,0.0,0.0,7.0,1961.0,98002.0,47.2811,-122.214,1420.0,13137.0
311000.0,3.0,1.0,1.5,0.0,0.0,9.0,1962.0,98034.0,47.7284,-122.241,1310.0,8370.0
470000.0,6.0,1.75,1.5,0.0,0.0,9.0,1966.0,98034.0,47.7252,-122.187,1840.0,8024.0
689000.0,4.0,2.5,2.0,0.0,0.0,7.0,1989.0,98029.0,47.5652,-122.013,2200.0,8017.0
271900.0,3.0,1.75,1.0,0.0,0.0,8.0,1979.0,98045.0,47.4472,-121.774,1580.0,10920.0
278000.0,4.0,2.5,2.0,0.0,0.0,7.0,1991.0,98030.0,47.359,-122.191,1860.0,6037.0
399500.0,3.0,1.75,1.0,0.0,0.0,7.0,1967.0,98056.0,47.5375,-122.176,1560.0,7700.0
462000.0,3.0,2.75,2.0,0.0,0.0,5.0,1979.0,98008.0,47.6102,-122.114,1800.0,2769.0
347500.0,3.0,1.0,1.0,0.0,0.0,8.0,1977.0,98042.0,47.3126,-122.043,1810.0,12036.0
562100.0,2.0,0.75,1.0,0.0,0.0,7.0,1914.0,98107.0,47.6707,-122.364,1440.0,4300.0
230000.0,2.0,1.0,1.0,0.0,0.0,9.0,1958.0,98058.0,47.4499,-122.176,1160.0,7560.0
687000.0,4.0,2.5,2.0,0.0,0.0,7.0,1966.0,98033.0,47.6715,-122.166,2370.0,10133.0
725786.0,4.0,2.5,2.0,0.0,0.0,8.0,2000.0,98075.0,47.5847,-122.08,3630.0,6500.0
315500.0,3.0,1.0,1.0,0.0,0.0,7.0,1969.0,98072.0,47.7422,-122.1,1480.0,13530.0
343000.0,3.0,3.25,2.0,0.0,0.0,8.0,2002.0,98133.0,47.7114,-122.356,1650.0,1493.0
385195.0,1.0,1.0,1.5,0.0,0.0,11.0,2015.0,98144.0,47.5756,-122.316,1440.0,4800.0
415000.0,4.0,2.25,1.0,0.0,0.0,8.0,1981.0,98059.0,47.4777,-122.142,2150.0,12650.0
461000.0,3.0,1.75,2.0,0.0,0.0,8.0,1948.0,98033.0,47.6893,-122.167,2290.0,8200.0
369990.0,4.0,2.5,2.0,0.0,0.0,7.0,2002.0,98056.0,47.4941,-122.19,1960.0,6705.0
349950.0,4.0,2.5,2.0,0.0,0.0,7.0,1999.0,98019.0,47.7351,-121.985,1820.0,3751.0
285750.0,3.0,2.25,1.0,0.0,0.0,6.0,1966.0,98055.0,47.4436,-122.21,2060.0,11466.0
542500.0,4.0,2.25,1.0,0.0,0.0,7.0,1972.0,98005.0,47.5909,-122.158,2170.0,11165.0
830000.0,5.0,3.5,2.0,0.0,0.0,7.0,2011.0,98053.0,47.7085,-122.117,3620.0,5460.0
705000.0,4.0,2.5,2.0,0.0,0.0,7.0,1976.0,98034.0,47.7085,-122.24,2020.0,11342.0
615000.0,2.0,1.0,1.0,0.0,0.0,8.0,1949.0,98117.0,47.6828,-122.393,1640.0,5000.0
412000.0,2.0,1.0,1.0,0.0,0.0,10.0,1901.0,98122.0,47.6048,-122.312,1250.0,4000.0
250000.0,3.0,1.5,1.5,0.0,0.0,7.0,1934.0,98168.0,47.492,-122.309,1250.0,8422.0
580000.0,5.0,2.0,2.0,0.0,0.0,9.0,1903.0,98105.0,47.6685,-122.305,1770.0,5000.0
220000.0,2.0,1.0,1.0,0.0,0.0,7.0,1923.0,98055.0,47.4759,-122.208,1080.0,6000.0
675000.0,4.0,2.75,1.0,0.0,0.0,8.0,1976.0,98033.0,47.6495,-122.194,2360.0,9038.0
373500.0,2.0,1.0,1.0,0.0,0.0,8.0,1918.0,98107.0,47.6566,-122.358,1300.0,4320.0
662700.0,2.0,1.5,2.0,0.0,0.0,7.0,1910.0,98118.0,47.5568,-122.271,1770.0,6900.0
239950.0,5.0,1.0,2.0,0.0,0.0,8.0,1941.0,98168.0,47.487,-122.282,1060.0,10300.0
485000.0,3.0,2.75,1.0,0.0,0.0,8.0,1975.0,98028.0,47.7669,-122.268,1950.0,14075.0
780000.0,2.0,2.5,2.0,0.0,0.0,8.0,1901.0,98112.0,47.6233,-122.3,1890.0,5000.0
305000.0,3.0,2.5,2.0,0.0,0.0,8.0,2005.0,98055.0,47.4288,-122.19,1714.0,3240.0
405000.0,3.0,1.0,1.0,0.0,0.0,7.0,1984.0,98074.0,47.6355,-122.037,1330.0,12696.0
1110000.0,5.0,3.5,2.0,0.0,4.0,7.0,2001.0,98065.0,47.5373,-121.865,5380.0,12587.0
273000.0,3.0,1.75,2.0,0.0,0.0,7.0,1959.0,98058.0,47.4572,-122.18,1200.0,9045.0
326500.0,3.0,1.0,2.0,0.0,0.0,7.0,1970.0,98072.0,47.7427,-122.172,1420.0,9357.0
365000.0,3.0,1.75,1.0,0.0,0.0,8.0,1981.0,98056.0,47.5087,-122.193,1400.0,8190.0
1000750.0,3.0,2.75,2.0,0.0,0.0,6.0,1987.0,98004.0,47.6444,-122.191,3490.0,11913.0
422500.0,2.0,1.0,1.0,0.0,0.0,6.0,1940.0,98117.0,47.6895,-122.382,1400.0,4046.0
354450.0,4.0,2.75,2.0,0.0,0.0,9.0,1993.0,98001.0,47.3529,-122.274,2130.0,9920.0
223000.0,3.0,1.0,1.0,0.0,0.0,9.0,1961.0,98032.0,47.3607,-122.291,1470.0,10220.0
410000.0,3.0,2.5,2.0,0.0,0.0,7.0,2008.0,98053.0,47.6966,-122.025,1290.0,3383.0
438000.0,3.0,1.0,1.5,0.0,0.0,6.0,1923.0,98144.0,47.5881,-122.299,1390.0,4000.0
390000.0,3.0,3.0,2.0,0.0,0.0,8.0,1993.0,98199.0,47.6506,-122.384,1590.0,1600.0
298500.0,4.0,2.5,2.0,0.0,0.0,11.0,2004.0,98092.0,47.3293,-122.194,2030.0,5880.0
749999.0,5.0,2.25,2.0,0.0,0.0,7.0,1989.0,98006.0,47.5585,-122.117,3430.0,10700.0
570000.0,3.0,2.75,2.0,0.0,2.0,7.0,1978.0,98034.0,47.6987,-122.231,2810.0,12333.0
385000.0,3.0,1.0,1.0,0.0,0.0,8.0,1918.0,98144.0,47.5712,-122.316,1520.0,4800.0
649000.0,4.0,2.0,1.0,0.0,0.0,7.0,1961.0,98033.0,47.69300000000001,-122.168,1790.0,11040.0
283000.0,3.0,1.0,1.0,0.0,0.0,8.0,1947.0,98168.0,47.5049,-122.329,1070.0,5636.0
278500.0,4.0,1.0,1.0,0.0,0.0,7.0,1971.0,98058.0,47.4278,-122.152,1520.0,9891.0
700000.0,4.0,1.75,1.0,0.0,0.0,8.0,1975.0,98052.0,47.6401,-122.108,2470.0,11000.0
535000.0,4.0,2.75,2.0,0.0,0.0,7.0,1995.0,98045.0,47.4745,-121.724,2710.0,33955.0
234500.0,3.0,1.75,1.0,0.0,0.0,7.0,1954.0,98168.0,47.5035,-122.302,1840.0,10790.0
374150.0,3.0,1.75,1.0,0.0,0.0,7.0,1973.0,98133.0,47.752,-122.35,1240.0,8188.0
397000.0,4.0,2.5,2.0,0.0,0.0,8.0,2006.0,98198.0,47.4002,-122.317,1990.0,9542.0
613000.0,3.0,2.25,1.0,0.0,0.0,9.0,1988.0,98008.0,47.5736,-122.109,2800.0,12632.0
1150000.0,3.0,2.5,1.0,0.0,0.0,8.0,1954.0,98004.0,47.6218,-122.209,2820.0,10474.0
595000.0,4.0,1.75,1.0,0.0,0.0,8.0,1924.0,98115.0,47.6754,-122.327,1410.0,4080.0
388000.0,4.0,2.5,2.0,0.0,0.0,8.0,2005.0,98038.0,47.3474,-122.025,3040.0,5800.0
404000.0,3.0,1.75,1.0,0.0,0.0,9.0,1950.0,98166.0,47.4181,-122.339,1970.0,16290.0
810000.0,3.0,2.0,1.5,0.0,1.0,7.0,1946.0,98115.0,47.6813,-122.275,2310.0,6466.0
405000.0,4.0,2.5,2.0,0.0,0.0,7.0,1987.0,98058.0,47.438,-122.152,2580.0,7433.0
726000.0,5.0,3.0,2.0,0.0,0.0,7.0,2000.0,98075.0,47.598,-122.019,2970.0,10335.0
266000.0,3.0,2.5,1.0,0.0,0.0,7.0,1986.0,98030.0,47.3667,-122.182,1520.0,7228.0
722500.0,5.0,2.25,1.0,0.0,1.0,9.0,1970.0,98177.0,47.7736,-122.371,2340.0,7900.0
352000.0,4.0,2.5,1.0,0.0,0.0,6.0,1996.0,98001.0,47.3216,-122.291,1860.0,25002.0
265000.0,4.0,1.5,1.0,0.0,0.0,5.0,1961.0,98198.0,47.3716,-122.31,1520.0,8147.0
856000.0,3.0,2.5,2.0,0.0,0.0,11.0,2014.0,98116.0,47.5762,-122.415,1500.0,4920.0
346950.0,3.0,2.5,2.0,0.0,0.0,7.0,2006.0,98038.0,47.3517,-121.999,2380.0,4348.0
866059.0,5.0,3.5,2.0,0.0,0.0,7.0,2014.0,98006.0,47.5664,-122.129,3440.0,5439.0
370000.0,3.0,1.75,2.0,0.0,0.0,6.0,1982.0,98045.0,47.4716,-121.756,1600.0,16817.0
230000.0,3.0,1.0,1.5,0.0,0.0,9.0,1919.0,98022.0,47.1776,-122.011,1768.0,42148.0
400000.0,2.0,2.0,1.0,0.0,0.0,7.0,1999.0,98117.0,47.6948,-122.364,1110.0,5040.0
615000.0,3.0,1.75,1.0,0.0,0.0,6.0,1962.0,98007.0,47.5893,-122.15,1740.0,8480.0
860000.0,4.0,3.5,2.0,0.0,0.0,10.0,1998.0,98075.0,47.5945,-121.981,3110.0,10213.0
555000.0,3.0,1.75,1.0,0.0,0.0,7.0,1958.0,98116.0,47.5688,-122.397,1530.0,6250.0
579000.0,3.0,2.5,1.5,0.0,0.0,7.0,1926.0,98103.0,47.6867,-122.354,1180.0,3030.0
385000.0,3.0,1.75,1.0,0.0,0.0,6.0,1968.0,98034.0,47.721,-122.179,1450.0,7650.0
420000.0,4.0,2.25,2.0,0.0,0.0,8.0,1977.0,98011.0,47.7699,-122.168,2190.0,9900.0
645000.0,3.0,1.75,1.5,0.0,0.0,8.0,1914.0,98103.0,47.6956,-122.335,1410.0,3388.0
549950.0,3.0,2.5,2.0,0.0,0.0,8.0,1996.0,98133.0,47.7655,-122.35,1830.0,7600.0
678000.0,3.0,2.75,1.0,0.0,1.0,8.0,1962.0,98033.0,47.7011,-122.206,2450.0,10000.0
604000.0,3.0,1.0,1.0,0.0,0.0,8.0,1957.0,98040.0,47.5872,-122.241,2540.0,12092.0
268000.0,5.0,1.75,1.0,0.0,0.0,8.0,1963.0,98059.0,47.5008,-122.162,1730.0,7728.0
960000.0,5.0,3.5,2.0,0.0,0.0,8.0,2003.0,98074.0,47.6346,-122.011,4330.0,18741.0
509250.0,3.0,2.5,1.0,0.0,0.0,7.0,1980.0,98052.0,47.6968,-122.127,2010.0,7600.0
416000.0,3.0,2.5,2.0,0.0,0.0,5.0,1987.0,98034.0,47.7188,-122.177,1650.0,6014.0
190000.0,3.0,1.0,1.0,0.0,0.0,7.0,1967.0,98003.0,47.3364,-122.307,1190.0,8520.0
212000.0,3.0,1.5,1.0,0.0,0.0,7.0,1973.0,98003.0,47.2881,-122.294,2420.0,34637.0
325900.0,3.0,2.5,2.0,0.0,0.0,7.0,1985.0,98023.0,47.309,-122.349,2350.0,10150.0
275000.0,3.0,2.5,2.0,0.0,0.0,7.0,1987.0,98030.0,47.3499,-122.177,1710.0,6490.0
665000.0,4.0,2.5,2.0,0.0,2.0,7.0,1994.0,98059.0,47.5379,-122.16,2940.0,14679.0
1505000.0,4.0,3.5,2.0,0.0,0.0,7.0,1926.0,98144.0,47.5859,-122.291,2380.0,5642.0
375000.0,4.0,2.0,1.0,0.0,0.0,11.0,1930.0,98106.0,47.5252,-122.361,1160.0,1404.0
359950.0,3.0,1.75,1.0,0.0,0.0,6.0,1979.0,98126.0,47.5137,-122.37,1280.0,7813.0
340000.0,4.0,2.75,2.0,0.0,0.0,7.0,2005.0,98198.0,47.3823,-122.3,2490.0,7200.0
401000.0,2.0,1.0,1.0,0.0,0.0,7.0,1948.0,98177.0,47.7019,-122.366,1100.0,8220.0
669000.0,2.0,1.75,1.0,0.0,3.0,8.0,1952.0,98166.0,47.4504,-122.377,1780.0,11721.0
638500.0,4.0,2.5,2.0,0.0,0.0,8.0,2004.0,98052.0,47.70399999999999,-122.101,2310.0,6496.0
545000.0,2.0,1.5,2.0,0.0,0.0,8.0,1924.0,98144.0,47.6012,-122.291,2130.0,4000.0
524000.0,4.0,1.0,1.0,0.0,0.0,10.0,1973.0,98034.0,47.7204,-122.18,1570.0,7626.0
1610000.0,5.0,3.75,2.0,0.0,0.0,8.0,2013.0,98040.0,47.5761,-122.205,3340.0,13260.0
828000.0,4.0,2.5,1.0,0.0,0.0,6.0,1979.0,98006.0,47.556,-122.156,3130.0,10950.0
223000.0,3.0,1.75,1.0,0.0,0.0,6.0,1984.0,98023.0,47.2983,-122.374,1580.0,8280.0
1289000.0,4.0,3.5,2.0,0.0,2.0,7.0,1981.0,98033.0,47.6512,-122.202,2660.0,2000.0
750000.0,2.0,2.0,1.0,0.0,0.0,7.0,1970.0,98019.0,47.7388,-121.972,1860.0,14475.0
430000.0,2.0,1.0,1.0,0.0,0.0,8.0,1947.0,98125.0,47.7195,-122.287,1500.0,6898.0
711000.0,4.0,1.75,1.0,0.0,0.0,7.0,1948.0,98040.0,47.5768,-122.222,2180.0,10800.0
310000.0,4.0,2.5,2.0,0.0,0.0,7.0,1994.0,98042.0,47.3921,-122.163,1990.0,7920.0
415000.0,5.0,1.75,1.0,0.0,0.0,7.0,1957.0,98178.0,47.5086,-122.258,2190.0,6720.0
274900.0,4.0,2.5,2.0,0.0,0.0,8.0,1987.0,98030.0,47.3491,-122.168,1970.0,7682.0
525000.0,3.0,3.0,2.0,0.0,0.0,7.0,1980.0,98027.0,47.4661,-121.997,2310.0,35350.0
179500.0,3.0,1.0,1.0,0.0,0.0,7.0,1952.0,98092.0,47.3313,-122.198,2300.0,13714.0
478000.0,3.0,1.0,1.5,0.0,0.0,10.0,1910.0,98115.0,47.6727,-122.32,1410.0,3150.0
195000.0,3.0,1.75,1.0,0.0,0.0,9.0,1981.0,98042.0,47.369,-122.093,1660.0,8400.0
385000.0,4.0,3.0,1.0,0.0,0.0,9.0,1980.0,98058.0,47.4538,-122.125,2330.0,9940.0
401000.0,3.0,2.75,1.0,0.0,0.0,8.0,1969.0,98011.0,47.7399,-122.197,2080.0,11901.0
522000.0,4.0,2.5,2.0,0.0,0.0,8.0,2002.0,98038.0,47.3878,-122.034,2770.0,6969.0
330000.0,4.0,1.75,1.0,0.0,0.0,7.0,1968.0,98065.0,47.526,-121.809,1600.0,10716.0
503000.0,3.0,2.5,2.0,0.0,0.0,7.0,1999.0,98155.0,47.7641,-122.306,2190.0,7055.0
963990.0,4.0,3.5,2.0,0.0,0.0,7.0,2014.0,98053.0,47.6844,-122.016,3830.0,6507.0
845000.0,5.0,2.0,1.0,0.0,0.0,6.0,1951.0,98004.0,47.6368,-122.218,2700.0,9023.0
157500.0,2.0,1.0,1.0,0.0,0.0,7.0,1905.0,98108.0,47.5271,-122.326,1210.0,4500.0
600000.0,2.0,1.0,1.0,0.0,0.0,7.0,1938.0,98115.0,47.6726,-122.265,1230.0,5029.0
709000.0,4.0,1.0,1.5,0.0,0.0,7.0,1911.0,98103.0,47.6667,-122.337,1740.0,3745.0
1385000.0,5.0,3.75,2.0,0.0,0.0,12.0,1938.0,98199.0,47.653,-122.415,2010.0,7639.0
248000.0,3.0,2.5,1.0,0.0,0.0,8.0,1984.0,98092.0,47.278,-122.145,1820.0,8200.0
245000.0,3.0,1.0,1.0,0.0,0.0,6.0,1912.0,98103.0,47.6947,-122.346,950.0,5100.0
332000.0,2.0,1.0,1.0,0.0,0.0,7.0,1942.0,98108.0,47.5619,-122.315,1500.0,4800.0
459950.0,3.0,2.5,2.0,0.0,0.0,10.0,2002.0,98065.0,47.5362,-121.878,2400.0,4624.0
425000.0,3.0,2.0,2.0,0.0,2.0,7.0,1994.0,98122.0,47.6168,-122.301,1500.0,1948.0
460000.0,3.0,2.25,1.0,0.0,0.0,8.0,1979.0,98077.0,47.7506,-122.063,2270.0,51836.0
838300.0,6.0,2.5,1.0,0.0,0.0,7.0,1967.0,98117.0,47.6976,-122.381,2300.0,7362.0
256000.0,3.0,2.5,2.0,0.0,0.0,7.0,1995.0,98010.0,47.3126,-122.023,1350.0,7200.0
900000.0,4.0,3.5,2.0,0.0,0.0,9.0,1922.0,98116.0,47.5732,-122.411,1780.0,4800.0
145600.0,3.0,1.0,1.0,0.0,0.0,9.0,1958.0,98058.0,47.4514,-122.178,1170.0,7560.0
865000.0,5.0,3.0,1.0,0.0,0.0,7.0,1977.0,98115.0,47.6784,-122.285,2370.0,6283.0
250250.0,3.0,2.25,2.0,0.0,0.0,7.0,1969.0,98023.0,47.3085,-122.381,1990.0,8000.0
162000.0,4.0,2.0,1.0,0.0,0.0,8.0,1943.0,98056.0,47.508,-122.183,1440.0,7750.0
450000.0,4.0,1.75,1.0,0.0,0.0,6.0,1973.0,98034.0,47.7088,-122.202,1870.0,7920.0
675500.0,4.0,2.75,1.0,0.0,0.0,7.0,1978.0,98005.0,47.5934,-122.154,2060.0,16088.0
697000.0,3.0,2.25,1.5,0.0,0.0,9.0,1947.0,98115.0,47.6765,-122.285,1560.0,5304.0
1324050.0,3.0,3.25,2.0,0.0,0.0,7.0,2005.0,98105.0,47.6644,-122.28,3110.0,4080.0
490000.0,3.0,1.75,1.0,0.0,0.0,7.0,1984.0,98052.0,47.6601,-122.135,1510.0,10407.0
590000.0,3.0,2.25,1.0,0.0,0.0,7.0,1951.0,98115.0,47.6891,-122.318,1900.0,4590.0
280000.0,4.0,1.75,1.0,0.0,0.0,6.0,1957.0,98023.0,47.3303,-122.351,1930.0,16000.0
515000.0,2.0,1.0,1.0,0.0,0.0,9.0,1941.0,98136.0,47.55,-122.388,1610.0,6500.0
576000.0,3.0,1.0,1.0,0.0,0.0,7.0,1909.0,98115.0,47.6782,-122.306,1700.0,5376.0
478000.0,3.0,1.0,1.0,0.0,0.0,7.0,1980.0,98052.0,47.6968,-122.124,1540.0,7140.0
282000.0,3.0,1.0,1.0,0.0,0.0,9.0,1977.0,98042.0,47.3659,-122.092,1620.0,6696.0
1400000.0,4.0,4.5,2.0,0.0,3.0,11.0,1976.0,98040.0,47.5806,-122.244,2780.0,10550.0
593500.0,5.0,3.25,2.0,0.0,0.0,6.0,1972.0,98027.0,47.4615,-122.0,2680.0,41684.0
724950.0,4.0,3.5,2.0,0.0,0.0,6.0,2004.0,98045.0,47.4775,-121.691,2720.0,247856.0
306000.0,3.0,1.75,1.0,0.0,0.0,8.0,1966.0,98056.0,47.489,-122.18,1600.0,7904.0
341000.0,4.0,1.75,1.0,0.0,0.0,7.0,1975.0,98058.0,47.4476,-122.128,2100.0,7344.0
399950.0,3.0,2.5,1.0,0.0,0.0,8.0,1930.0,98106.0,47.553,-122.365,1060.0,4400.0
534000.0,5.0,2.0,2.0,0.0,0.0,6.0,1992.0,98122.0,47.6056,-122.305,1740.0,1800.0
350000.0,2.0,1.0,1.0,0.0,0.0,7.0,1927.0,98103.0,47.6842,-122.344,1670.0,3920.0
856000.0,3.0,1.5,1.5,0.0,0.0,7.0,1928.0,98112.0,47.62300000000001,-122.304,1970.0,4200.0
582000.0,4.0,3.0,3.0,0.0,0.0,7.0,2000.0,98122.0,47.6182,-122.302,1700.0,1401.0
799000.0,4.0,2.5,2.0,0.0,0.0,7.0,2004.0,98052.0,47.7067,-122.129,2970.0,6909.0
423700.0,3.0,2.5,2.0,0.0,0.0,7.0,1999.0,98065.0,47.5348,-121.877,2090.0,3986.0
322000.0,3.0,2.0,1.0,0.0,0.0,7.0,1988.0,98010.0,47.3565,-121.94,1760.0,46038.0
875000.0,4.0,3.5,2.0,0.0,2.0,8.0,1979.0,98075.0,47.592,-122.018,2340.0,4938.0
3600000.0,3.0,3.25,2.0,1.0,4.0,11.0,1941.0,98144.0,47.5925,-122.287,3680.0,12620.0
450000.0,2.0,1.0,1.0,0.0,0.0,8.0,1947.0,98115.0,47.6787,-122.301,920.0,5100.0
425000.0,3.0,2.25,1.0,0.0,0.0,7.0,1974.0,98034.0,47.7176,-122.236,1640.0,9794.0
660000.0,4.0,1.75,2.0,0.0,0.0,8.0,1978.0,98074.0,47.6348,-122.06,2600.0,12000.0
763101.0,3.0,1.75,1.0,0.0,0.0,7.0,1939.0,98105.0,47.664,-122.287,1460.0,3706.0
499000.0,4.0,2.75,2.0,0.0,0.0,7.0,1992.0,98019.0,47.7353,-121.962,2450.0,14027.0
521000.0,3.0,1.75,1.0,0.0,0.0,10.0,1974.0,98053.0,47.6608,-122.035,2740.0,40635.0
302000.0,2.0,1.0,1.0,0.0,2.0,8.0,1925.0,98022.0,47.228,-122.088,1810.0,94960.0
293000.0,4.0,2.25,2.0,0.0,0.0,8.0,1998.0,98038.0,47.3882,-122.053,2144.0,6773.0
335000.0,3.0,2.25,2.0,0.0,0.0,7.0,2011.0,98019.0,47.7342,-121.968,2110.0,4094.0
499000.0,2.0,1.0,2.0,0.0,0.0,8.0,1919.0,98103.0,47.6853,-122.356,1450.0,4635.0
600000.0,3.0,1.75,1.5,0.0,0.0,9.0,1924.0,98115.0,47.6756,-122.299,1690.0,5000.0
720000.0,4.0,1.75,1.5,0.0,0.0,6.0,1962.0,98005.0,47.5975,-122.174,2230.0,11041.0
195000.0,2.0,2.0,2.0,0.0,0.0,6.0,2005.0,98038.0,47.3501,-122.02,1310.0,2687.0
249000.0,3.0,1.0,1.0,0.0,0.0,7.0,1952.0,98166.0,47.4718,-122.342,1140.0,9083.0
334000.0,3.0,2.25,2.0,0.0,0.0,9.0,1989.0,98019.0,47.7347,-121.976,1490.0,10101.0
599950.0,4.0,1.75,1.0,0.0,0.0,6.0,1952.0,98115.0,47.6788,-122.283,2120.0,7315.0
149900.0,2.0,1.75,1.0,0.0,0.0,6.0,1982.0,98198.0,47.3782,-122.319,1360.0,3426.0
700000.0,4.0,1.75,1.0,0.0,0.0,7.0,1945.0,98115.0,47.6982,-122.282,1910.0,8100.0
525000.0,4.0,1.5,1.0,0.0,0.0,8.0,1960.0,98040.0,47.5495,-122.232,2380.0,8846.0
1049000.0,4.0,3.75,2.0,0.0,0.0,7.0,1991.0,98027.0,47.4449,-121.979,3060.0,118047.0
402000.0,3.0,2.5,1.0,0.0,0.0,6.0,1977.0,98034.0,47.7249,-122.178,1960.0,8000.0
450000.0,3.0,2.0,1.0,0.0,0.0,8.0,1947.0,98103.0,47.6874,-122.336,1450.0,4650.0
520000.0,3.0,2.25,2.0,0.0,0.0,8.0,1981.0,98027.0,47.4545,-121.988,2470.0,48351.0
205000.0,3.0,1.75,1.0,0.0,0.0,8.0,1980.0,98023.0,47.2873,-122.367,1470.0,7319.0
635000.0,3.0,2.25,1.0,0.0,0.0,9.0,2004.0,98038.0,47.4487,-122.033,3170.0,215186.0
210500.0,3.0,1.0,1.0,0.0,0.0,6.0,1958.0,98001.0,47.2622,-122.282,1310.0,9600.0
